Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_376540000A_005354,2023台東最美星空—蘭嶼場次,【台東最美星空⭐️音樂中探索浩瀚無垠】夏天來台東，白天體驗熱氣球、晚上探索最美星空台東最美星空音樂會邁入第6年，今年8場次不但 演出內容加碼1小時、從晚間18:00至21:00，也首度拓點至南橫山區利稻_人文自然雙美的蘭嶼舉辦：✨6/22 (四) 海端鄉．霧鹿國小利稻分校旺福 WONFU、琳誼 Ring、霧鹿國小利稻分校合唱、霧鹿部落布音團✨7/15 (六) 關山鎮．關山環鎮自行車道紅石溪畔老王樂隊、邱軍Kui、滿馬那努文化藝術團、亞立山大✨7/22 (六) 東河鄉．金樽陸連島沙灘好樂團 GoodBand、柏霖 PoLin、阿美族複音青春歌隊、都歷人樂團✨8/12 (六) 大武鄉．(尚武濱海公園-台9縣420公里處)宇宙人、魏嘉瑩 Arrow Wei、旮勒思南樂團、孩子的書屋音樂組✨8/13 (日) 池上鄉．奉茶樹麋先生 MIXER、Cicada、農男美女團、草草屋-caucau樂團✨8/19 (六) 長濱鄉．八仙洞遊憩區范宗沛/李哲音/歐聰陽、Fann芳怡、追風少女、馬樂樂團✨9/09 (六) 蘭嶼鄉．椰油國小法蘭Fran、安懂和一井、小飛魚文化展演隊、謝永泉✨9/16 (六) 綠島鄉．人權紀念公園洪佩瑜 Pei-Yu Hung、慢慢說樂團、Umaq Couple 屋瑪客夫妻、黑孩子樂團,,詳見官網,,臺東縣,蘭嶼鄉,886-8-9324902,臺東縣政府交通及觀光發展處,2023/09/09 18:00:00,2023/09/09 20:00:00,,,,,,,,,,121.517560,22.045380,03,,,,,,
C2_376540000A_005355,2023台東最美星空—綠島場次,【台東最美星空⭐️音樂中探索浩瀚無垠】夏天來台東，白天體驗熱氣球、晚上探索最美星空台東最美星空音樂會邁入第6年，今年8場次不但 演出內容加碼1小時、從晚間18:00至21:00，也首度拓點至南橫山區利稻_人文自然雙美的蘭嶼舉辦：✨6/22 (四) 海端鄉．霧鹿國小利稻分校旺福 WONFU、琳誼 Ring、霧鹿國小利稻分校合唱、霧鹿部落布音團✨7/15 (六) 關山鎮．關山環鎮自行車道紅石溪畔老王樂隊、邱軍Kui、滿馬那努文化藝術團、亞立山大✨7/22 (六) 東河鄉．金樽陸連島沙灘好樂團 GoodBand、柏霖 PoLin、阿美族複音青春歌隊、都歷人樂團✨8/12 (六) 大武鄉．(尚武濱海公園-台9縣420公里處)宇宙人、魏嘉瑩 Arrow Wei、旮勒思南樂團、孩子的書屋音樂組✨8/13 (日) 池上鄉．奉茶樹麋先生 MIXER、Cicada、農男美女團、草草屋-caucau樂團✨8/19 (六) 長濱鄉．八仙洞遊憩區范宗沛/李哲音/歐聰陽、Fann芳怡、追風少女、馬樂樂團✨9/09 (六) 蘭嶼鄉．椰油國小法蘭Fran、安懂和一井、小飛魚文化展演隊、謝永泉✨9/16 (六) 綠島鄉．人權紀念公園洪佩瑜 Pei-Yu Hung、慢慢說樂團、Umaq Couple 屋瑪客夫妻、黑孩子樂團,,詳見官網,,臺東縣,綠島鄉,886-8-9324902,臺東縣政府交通及觀光發展處,2023/09/16 18:00:00,2023/09/16 21:00:00,,,,,,,,,,121.494370,22.675520,03,,,,,,
C2_376540000A_005363,2023自然醒慢活祭 Taitung Spirit Festival 下半年精彩活動全攻略！,2023自然醒慢活祭｜下半年精彩活動全攻略！活動名稱：自然醒慢活祭活動簡介：全臺第一個身心靈休閒美學品牌在臺東紓壓工作坊｜淨心慢旅行｜療癒產業培力｜夏日療癒祭｜國際音療工坊在臺東純淨、豐厚的自然能量環境支持下，我們得以全然放鬆，被大地母親、日月星辰溫柔地承載包覆。邀請你，暫時放下手邊的煩雜瑣事，給自己一個空檔，來臺東，跟翠綠層疊的山巒自然調和，跟蔚藍無垠的海洋瑜珈慢舞，以音樂藝術、慢食香氛感受身體，感受每一個當下，擁抱每一刻嶄新的自己。2023〈自然醒慢活祭〉到臺東．自我擁抱之旅Embrace Who You Are.࿐ ࿐ ࿐ ࿐ ࿐ ࿐【國際音療工坊】➤ 08/26（六）－08/27（日）➤ 聖母健康農莊・臺東｜收費活動｜➤ 報名連結：https://reurl.cc/aVg6LD荷蘭頌缽音療大師Hans de Back遇上烏尼德的呼麥遊牧音樂，風格迥異的器樂，將會碰撞出什麼火花呢？音樂分享會｜大師工作坊࿐ ࿐ ࿐ ࿐ ࿐ ࿐【淨心慢旅行】➤ 08/30（三）－08/31（四）➤ 饗嚮星空・鹿野｜收費活動｜➤ 報名連結：https://reurl.cc/7kq45y在藍月映照的高台上，一同吟唱、祈願、舞蹈，感受在雙魚滿月能量下，溫柔的浸潤與滋養。漂浮蠟燭手作｜藍月祝福｜水晶缽調頻｜重生舞會࿐ ࿐ ࿐ ࿐ ࿐ ࿐【紓壓工作坊】➤ 09/08（五）➤ 集思會議中心・臺北｜社工專場｜➤ 報名連結：https://reurl.cc/7kvGyb登出助人模式，身為照顧者的你同樣重要，用一天的時間擁抱自己，回到當下，回到身體。螺旋舞｜結構調整｜快樂細胞｜自然聲波浴࿐ ࿐ ࿐ ࿐ ࿐【夏日療癒祭】➤ 09/16（六）－09/17（日）➤ 杉原灣海灘・卑南｜免費入場｜請跟隨著節奏舞蹈與擺動、跟隨著瑜珈呼吸與伸展，一同沉浸在魔幻的夏日療癒晚會。電子音療｜藝術共創｜心靈市集｜靈性舞會࿐ ࿐ ࿐ ࿐ ࿐ ࿐♨️【淨心慢旅行】➤ 10/28（六）－10/29（日）➤ 東遊季溫泉渡假村．知本｜收費活動｜讓溫暖泉水淨化身心，在森林中呼吸敞開自己，接受任何流向你的能量，允許無條件...,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/08/26 06:00:00,2023/10/29 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005374,2023臺東縣內各鄉鎮市豐年祭典暨收穫祭,台東縣各族群原住民將陸續舉辦豐年祭典（收穫節）活動，將自6月30日由台東市建農部落阿美族豐年祭活動揭開序幕，並持續到8月20日，共計139場次，每個地點辦理時間2至8天不等，其中，7月22、23日台東市公所將在台東森林公園辦理「馬卡巴嗨樂舞藝術節」一連串精彩熱鬧系列活動，以及7月15日台東市卡大地布卑南族收穫祭、7月15、16日台東市各阿美族部落豐年祭典、7月21日卑南鄉東興部落的東魯凱族收穫祭等，則是縣內較大型的祭典活動，縣長饒慶鈴歡迎國內外遊客到台東體驗原住民文化與品嚐原住民風味美食餐，提醒遊客遵守相關規範和禁忌。 原住民行政處表示，今年經各鄉鎮市公所、各部落會議研商後，計有139場次，並由6月30日台東市建農活動中心的阿美族豐年祭揭開序幕，及噶瑪蘭族於7月9日大峰峰部落舉行，另卑南族則依序於7月8日利嘉部落、7月9至17日台東市知本卡大地布部落收穫祭（15日迎賓）等舉辦。 另外，為聯絡魯凱族人彼此的感情台東縣卑南鄉東興村達魯瑪克部落，將訂於7月21至23日在東興村達魯瑪克文化廣場舉辦收穫祭活動，台東市公所舉辦的「馬卡巴嗨文化觀光季」活動，從7月份展開，包括7月9日至16日阿美族海祭活動、各部落豐年祭活動-部落慶典活動、7月22、23日台東森林公園馬卡巴嗨樂舞藝術節，現場活動有在地藝術創作家裝置、藝術作品展覽、原味好玩市集、傳統技藝與童玩體驗、打卡送好禮、手工創意市集活動、原味美食餐桌饗宴等，歡迎民眾共襄盛舉。 台東縣各族群原住民舉辦豐年祭典舉行日期地點（辦理起訖時間，與民眾聯歡時間均在最後一、二天），縣府已彙整各村里、部落舉辦時間，上網或印製海報宣傳，並規劃有旅遊、文化體驗夏令營及賞鯨等套裝行程與活動，以期能帶動暑期台東縣的觀光熱潮，縣府也提醒各族群祭典會有些禁忌，遊客事先應瞭解，勿妨礙或干擾祭典進行，尊重珍貴的部落文化，其他若有疑問之處可上網至台東縣政府原住民全球資訊網站查詢(https://aborigine.taitung.gov.tw/Default.aspx)、台東市馬卡巴嗨網站(http://www.taitungcity.gov.tw/)或洽台東縣政...,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/06/30 00:00:00,2023/08/20 00:00:00,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005382,2023成功樂活親子嘉年華,成功鎮公所主辦「2023成功樂活親子嘉年華」，訂於7/14(五)至7/16(日)於成功鎮海濱公園停車場舉行，現場提供孩子們的歡樂城堡「何爺爺跳跳屋」免費體驗，歡迎大朋友牽著小朋友一起來玩。主辦單位｜成功鎮公所活動日期｜112年7月14日(五)至112年7月16日(日)活動時間｜9:30-12:30 ／13:30-16:00活動費用｜免費體驗活動地點｜成功鎮第一停車場（海濱公園停車場）洽詢專線｜(089)851-004＃50 （農觀課）詳細活動資訊請洽:成功鎮公所官網：https://www.changkang.gov.tw/home.php或成功鎮公所FB：https://www.facebook.com/chgcon,,詳見官網,,臺東縣,成功鎮,886-8-9851004#50,成功鎮公所,2023/07/14 00:00:00,2023/07/16 23:59:59,,,,,,,,,,121.384970,23.104040,03,,,,,,
C2_376540000A_005384,2023解憂祭野餐咖啡推廣活動暨花季開幕,解憂祭 Get Away Festival FB「你，睡了嗎？」太麻里鄉公所承襲自去(111)年『社畜』的音樂祭，今(112)年度延伸去年的故事主題，利用7/22-7/23兩天的時間為全台社畜編織的一場美夢，帶領全台因工作及生活壓力而疲憊不堪，導致失眠問題的朋友們共同在金針花季的開始沉入夢鄉，在金色花海的襯托與包圍下，這次、大家都能睡個好覺吧。解憂祭系列活動今(112)年往海的方向走，選定在華源村的熱門打卡景點『椰林大道』的深處&mdash;華源國小辦理，並且與華源村辦協力，共同推廣華源土壤栽培的咖啡，將在地農特產品推向更大的舞台與視野。今(112)年活動邀請了來自縣內外的表演團體，不只有臺東在地的獨立創作樂團亞立山大及來自地方的古謠傳唱隊，還有去年首次登場就引發話題的史東與酥麻樂隊，此外更有金曲獲獎者的加持，總共十組表演者，希望社畜們能在不同音樂氛圍的包圍下，看著天空、聽歌解憂。不止如此，為了增加觀光效益，今年解憂祭活動與臺東縣旅館商業同業公會合作，推出了旅宿訂購九折的入場方案，希望在這次的活動中除了能推廣太麻里的飲食、咖啡及產業職人外，也能為臺東的觀光產業帶來新的商機，翻轉地方面貌的同時，從不同面向、不同角度的解社畜的憂。－－－－－－－－－－－－－－－－－－－【2023解憂祭野餐咖啡推廣活動暨花季開幕】活動日期｜7/22地點｜太麻里華源國小09:00~12:00　自然醒慢活瑜珈活動14:00~18:00　野餐市集及咖啡推廣活動15:00~16:00　睡袋障礙賽跑比賽17:55~18:15　長官致詞及活動開幕18:20~18:50　亞立山大19:05~19:35　溫室雜草20:05~20:35　生命樹21:00~21:30　鄭宜農7/2314:00~18:00　市集活動14:00~18:00　好夢聊癒室活動【音樂活動開始】18:00~18:30　土坂部落青年歌謠傳唱18:45~19:15　MAFANA19:30~20:00　P!SCO20:15~20:45　史東21:00~21:30　吳青原洽詢專線:089-781301詳情請參閱：太麻里鄉公所臉書：https://w...,,詳見官網,,臺東縣,太麻里鄉,886-8-9781301,太麻里鄉公所,2023/07/22 09:00:00,2023/07/23 21:30:00,,,,,,,,,,121.027150,22.662680,03,,,,,,
C2_376540000A_005388,2023 PASIWALI 音樂節(Taiwan PASIWALI Festival​),"PASIWALI 是台灣原住民族阿美族語,往東方的意思,東方是太陽升起的地方,台灣的東方也是孕育許多原住民族群的地方。Taiwan PASIWALI Festival &mdash; 一場長達數十萬公里的南島之舟部落音樂旅程。想像回到千百年前，跟隨著原民祖先的足跡，擺渡著半月狀的獨木舟，從花東海岸的太平洋一路往西，划向馬達加斯加的印度洋，隨浪搖曳，逐波盪漾，抖落著南島部落文化與民族的浩瀚壯麗與冒險浪漫的情懷。日期｜ 2023/11/18(六) - 11/19(日​)地點｜台東森林公園（免費入場） 詳細活動內容請參閱：Taiwan PASIWALI Festival粉絲專頁&lt;圖文資訊來源：Taiwan PASIWALI Festival &gt;",,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/11/18 14:00:00,2023/11/19 23:59:59,,,,,,,,,,121.156260,22.768180,03,,,,,,
C2_376540000A_005398,關山原來不簡單生活節,不簡單音樂會X關山小鎮市集X有機食材主廚料理秀X草地野餐【活動時間】15:00-2100不簡單音樂會X關山小鎮市集16:00主廚料理秀17:00網路預訂有機食材野餐盒取【活動地點】關山國小操場(臺東縣關山鎮中華路101號)【演出嘉賓】葉璦菱 | 盧學叡 | Kivi | 黑旋風 | 蕭閎仁健康叔叔:Anu阿努、張明傑、斯馬里奧、ViktorSuana 蘇瓦那 | Amitir阿蜜地兒原舞團芭奈藝術團 | 關山工商原舞團,,詳見官網,,臺東縣,關山鎮,886-8-9326141,臺東縣關山鎮公所,2023/08/19 15:00:00,2023/08/19 21:00:00,,,,,,,,,,121.163560,23.049900,03,,,,,,
C2_376540000A_005403,2023自然醒慢活祭系列活動-國際音療工坊,2023自然醒慢活祭｜與大師同行・與自我相遇療癒音樂會 &times; 音療工作坊與大師同行 &times; 與自我相遇【國際公認歐洲最優秀聲音療癒師】Hans de Back【遊牧音樂傳習者】Unid Huang踏入兩位大師攜手共創的樂音世界在動人的共鳴時刻，感受聲音的無盡奧秘在細膩與奔放交織的樂章中，讓身心自由馳騁2023〈自然醒慢活祭〉到臺東．自我擁抱之旅Embrace Who You Are.࿐ ࿐ ࿐ ࿐ ࿐ ࿐【曠野心空音樂會】➤ 8/26（六）15:00－16:00 演出➤ 16:00－16:30 分享・會後座談➤ 聖母健康農莊B1運動館【音療工作坊】聲音裡的山河日月｜呼麥工作坊➤ 8/27（日）09:30－12:00➤ 聖母健康農莊B1運動館Hans de Back 大師工作坊｜頌缽的音樂性與多樣性➤ 8/27（日）14:00－17:00➤ 聖母健康農莊B1運動館➤ 活動報名｜https://reurl.cc/aVg6LD࿐ ࿐ ࿐ ࿐ ࿐ ࿐【社區交流場】山音繚繚｜布農合音 &times; 頌缽呼麥➤ 8/24（四）15:00－18:00➤ 臺東海端鄉崁頂部落－蓋亞那工作坊海音匯流｜頌缽 &times; 呼麥 &times; 即興舞蹈➤ 8/25（五）16:00－18:00➤ 恩那比亞咖啡（臺東縣東河鄉52號）➤ 活動報名｜https://reurl.cc/VLgyNn࿐ ࿐ ࿐ ࿐ ࿐ ࿐主辦單位：臺東縣政府（社會處）承辦單位：風潮音樂活動官方FB  https://www.facebook.com/TaitungSpiritFestival活動官方IG  https://www.instagram.com/taitungspiritfestival/※主辦單位保留修改、終止、變更活動內容細節之權利,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/08/24 00:00:00,2023/08/27 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005404,2023自然醒慢活祭系列活動-淨心慢旅行,2023自然醒慢活祭｜藍月・重生之旅神聖藍月是平均兩到三年才出現一次的特殊月相正好落在 8/30-8/31邀請你一起踏上藍月重生之旅揮別過去沈重糾結的能量迎接轉化蛻變後，輕盈、耀眼、全新的自己即刻報名▸▸ https://reurl.cc/7kq45y2023〈自然醒慢活祭〉到臺東．自我擁抱之旅Embrace Who You Are.࿐ ࿐ ࿐ ࿐ ࿐ ࿐◆ 活動時間◿ Day1_8/30(三)全場次：17:00~21:00｜藍月・重生之旅音樂晚會：19:30~21:00｜藍月・重生之旅－魔幻藍月之夜，音樂晚會之場次可單獨報名由於活動草地區離報到地點需步行一小段距離，請依報名場次開始前 60 分鐘報到準備，活動如期準時開始，若遲到恕不等候，敬請見諒◿ Day2_8/31(四)Ａ梯次：15:00~21:15｜藍月・重生之旅Ｂ梯次：16:45~21:15｜藍月・重生之旅『滿月梵唱靜心瑜伽ｘ星際漫遊・手作漂浮蠟燭』課程分別兩個梯次請依梯次報名，並於該梯次開始前 30 分鐘報到，活動如期準時開始，若遲到恕不等候，敬請見諒◆ 報到地點饗嚮星空（台東縣鹿野鄉高台路 42 巷 95 號）◆ 交通資訊附近汽機車停車場大眾運輸：搭臺鐵至臺東站或鹿野站 &rarr; 轉搭台灣好行 8168A 縱谷鹿野線 &rarr; 至鹿野遊客中心站下 &rarr; 步行 10-15 分鐘到饗嚮星空★ 注意事項：請學員自備瑜伽墊（活動現場不提供瑜伽墊租借服務）請穿著適合運動的服裝請自備攜帶環保水瓶請自備防蚊用品、防曬用品報名 8/31(四) 如果有自己的礦石，可攜帶 1～3 顆來前來，本課程也會為大家準備 2～3 顆水晶礦石࿐ ࿐ ࿐ ࿐ ࿐ ࿐主辦單位：臺東縣政府（社會處）承辦單位：風潮音樂活動官方FB  https://www.facebook.com/TaitungSpiritFestival活動官方IG  https://www.instagram.com/taitungspiritfestival/※主辦單位保留修改、終止、變更活動內容細節之權利,,詳見官網,,臺東縣,鹿野鄉,886-8-9326141,臺東縣政府,2023/08/30 00:00:00,2023/08/31 23:59:59,,,,,,,,,,121.121740,22.917820,03,,,,,,
C2_376540000A_005405,2023自然醒慢活祭系列活動-紓壓工作坊,2023自然醒慢活祭｜溫柔療癒日「自然醒慢活祭」是由臺東縣政府主辦，衛生福利部與國家發展委員會指導的身心靈療癒活動。 9/8 特別移師臺北，為全國社工人員規劃一整天的「溫柔療癒日」。按下生活暫停鍵，給自己一天的療癒時光，好好擁抱自己、感謝自己。在伸展、遊戲與自然聲波浴放鬆淨化後，讓身心回歸平衡和諧的頻率，更有活力與能量去迎接未來的每一天。即刻報名：https://reurl.cc/7kvGyb2023〈自然醒慢活祭〉到臺東．自我擁抱之旅Embrace Who You Are. 活動資訊 參與資格：全國社工。本場次優先開放全國社工報名，活動前兩週開放一般民眾報名。社工研習時數：如完成本研習，主辦單位將核發５小時研習時數費用：社工|免費、一般民眾|999元、愛心票|500元活動時間：2023/09/08 (五) 10:00-17:30活動地點：集思交通部國際會議中心 五樓集會堂（台北市杭州南路一段24號）【台東縣政府回饋台東在地鄉親】★專屬優惠價★入場時敬請出示有效身分證件或身心障礙手冊備查．部落回饋：設籍台東原住民朋友．樂齡同樂：設籍台東65歲以上、持敬老卡長輩．愛心關懷：設籍台東之持有博愛卡、家扶(公益)卡、申請社福關懷者(低收入戶、中低收入戶、單親家庭、長期失業者、二度就業，等...)．新住民：設籍台東新住民朋友࿐ ࿐ ࿐ ࿐ ࿐ ࿐主辦單位：臺東縣政府（社會處）承辦單位：風潮音樂活動官方FB  https://www.facebook.com/TaitungSpiritFestival活動官方IG  https://www.instagram.com/taitungspiritfestival/※主辦單位保留修改、終止、變更活動內容細節之權利,,詳見官網,,臺北市,中正區,886-8-9326141,臺東縣政府,2023/08/08 00:00:00,2023/08/08 23:59:59,,,,,,,,,,121.524530,25.036920,03,,,,,,
C2_382000000A_001713,考古與當代冶煉特展,無,,to see the official site,新北市249八里區新北市立十三行博物館第一特展廳,新北市,板橋區,886-2-29603456,新北市立十三行博物館,2022/07/15 00:00:00,2023/02/12 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001716,2022臺灣國際陶藝雙年展,無,,to see the official site,新北市239鶯歌區陶博館三樓特展室,新北市,板橋區,886-2-29603456,新北市立鶯歌陶瓷博物館,2022/09/09 00:00:00,2023/04/16 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001755,2022新北歡樂耶誕城,無,,to see the official site,新北市220板橋區,新北市,板橋區,886-2-29603456,新北市政府觀光旅遊局,2022/11/11 00:00:00,2023/01/02 23:59:59,,,,,,,,,,121.461840,25.011410,03,,,,,,
C2_382000000A_001779,2023新北市鐵道馬拉松接力賽,無,,to see the official site,新北市228貢寮區福容大飯店福隆（彩虹橋前廣場）,新北市,板橋區,886-2-29603456,新北市政府觀光旅遊局,2023/04/16 00:00:00,2023/04/16 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001785,2022 愛在淡水 冰雪有緣,無,,to see the official site,新北市251淡水區老街廣場,新北市,淡水區,886-2-29603456,淡水區公所,2022/12/17 00:00:00,2023/02/06 23:59:59,,,,,,,,,,121.444090,25.168930,03,,,,,,
C2_382000000A_001798,全臺最長煙火 即將於12/31閃耀淡八夜空,無,,to see the official site,新北市207萬里區,新北市,板橋區,886-2-29603456,新北市政府,2022/12/31 00:00:00,2022/12/31 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001825,2023平溪天燈節,無,,to see the official site,新北市226平溪區,新北市,板橋區,886-2-29603456,新北市政府觀光旅遊局,2023/02/05 00:00:00,2023/02/11 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001826,2023新北燈會,無,,to see the official site,新北市241三重區新北大都會公園,新北市,板橋區,886-2-29603456#8018,新北市政府民政局,2023/01/26 00:00:00,2023/02/12 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001835,津甘馧特展,無,,to see the official site,新北市232坪林區坪林茶業博物館展示館B1,新北市,板橋區,886-2-2665035,新北市文化局,2022/01/18 00:00:00,2023/05/08 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001836,泡：泡飲文化的千年與未來特展,無,,to see the official site,新北市232坪林區坪林茶業博物館展示館1樓,新北市,板橋區,886-2-26656035,新北市政府文化局,2022/10/14 00:00:00,2023/11/19 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001837,晴空下的守護者—三重一村與防砲部隊的記憶,無,,to see the official site,新北市241三重區正義南路86巷,新北市,板橋區,886-2-29791815,新北市政府文化局,2022/11/25 00:00:00,2023/02/28 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001838,2023林園新春系列活動 兔躍林園接春來,無,,to see the official site,新北市220板橋區西門街9號,新北市,板橋區,886-2-29653061#32,新北市政府文化局,2023/01/15 00:00:00,2023/01/29 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001839,府中 FUN PARTY街頭藝術展演活動,無,,to see the official site,新北市220板橋區府中捷運站2號出口,新北市,板橋區,886-2-29603456#4506,新北市政府文化局,2022/11/18 00:00:00,2023/01/01 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001840,2023兔兒TOUR新北博,無,,to see the official site,新北市207萬里區新北公立博物館及文化館舍,新北市,板橋區,886-2-29603456#4493,新北市政府文化局,2023/01/23 00:00:00,2023/01/27 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001841,VR電影特展：從看電影到被電影環抱,無,,to see the official site,新北市220板橋區府中15四樓展覽室（新北市板橋區府中路15號）,新北市,板橋區,886-2-29603456#276,新北市政府文化局-府中15,2022/11/15 00:00:00,2023/03/05 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001842,FOOD超人-尋找金鑰大作戰特展,無,,to see the official site,新北市220板橋區府中15三樓展覽室,新北市,板橋區,886-2-29603456#276,新北市政府文化局-府中15,2023/01/13 00:00:00,2023/04/05 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001844,新春活動「福兔賀歲慶新春」,無,,to see the official site,新北市207萬里區新北市立圖書館總館暨各分館,新北市,板橋區,886-2-29537868#8005,新北市政府文化局(新北市立圖書館),2023/01/26 00:00:00,2023/02/04 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001845,新北市2023樹林之美新春嘉年華燈會活動,無,,to see the official site,新北市207萬里區樹林火車站前站、後站廣場 +樹林鎮南宮+樹林千霞山海明寺,新北市,板橋區,886-2-26812106#1512,新北市樹林區公所,2023/01/17 00:00:00,2023/02/08 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001846,春節揮毫,無,,to see the official site,新北市224瑞芳區瑞芳區區民廣場,新北市,板橋區,886-2-29929891,新北市瑞芳區公所,2023/01/13 00:00:00,2023/01/14 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001847,名師揮毫,無,,to see the official site,新北市238樹林區新北市樹林火車站、新北市樹林區山佳老人會館,新北市,板橋區,886-2-26812106 #1624,新北市樹林區公所,2023/01/07 00:00:00,2023/01/08 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001848,112年新北市元旦升旗,無,,to see the official site,新北市220板橋區新北市政府市民廣場,新北市,板橋區,886-2-29603456#7912,新北市政府民政局,2023/01/01 00:00:00,2023/01/01 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001849,藝遊蒔光,無,,to see the official site,新北市252三芝區興華驛站農業及藝術教育中心,新北市,板橋區,886-2-26362111#254,新北市三芝區公所,2023/01/17 00:00:00,2023/02/14 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001850,彩繪燈籠、幸福兔U,無,,to see the official site,新北市242新莊區中港大排願景館前廣場,新北市,板橋區,886-2-29929891,新莊區公所,2023/01/02 00:00:00,2023/01/02 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001851,名家揮毫送春聯,無,,to see the official site,新北市242新莊區新莊區公所1樓、後港活動中心、福營行政大樓6樓、福壽活動中心,新北市,板橋區,886-2-29929891#265,新莊區公所,2023/01/14 00:00:00,2023/01/15 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001852,李梅樹爺爺的臨摹陶版畫,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772727#710、711,新北市立鶯歌陶瓷博物館,2022/12/17 00:00:00,2023/03/31 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001853,兔仔大福,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772727#710、711,新北市立鶯歌陶瓷博物館,2023/01/04 00:00:00,2023/03/31 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001854,2023迎春兔Together 鶯歌燒好運兔聯展,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772707#605,新北市立鶯歌陶瓷博物館,2023/01/06 00:00:00,2023/01/29 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001855,2022國際咖啡杯大賽展覽,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772707#507,新北市立鶯歌陶瓷博物館,2023/01/06 00:00:00,2023/04/16 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001856,感動兔｜陶博特展,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772707#709,新北市立鶯歌陶瓷博物館,2023/01/19 00:00:00,2023/04/16 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001857,2023陶博館春節活動-幸福兔兒(TOUR),無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772707#705,新北市立鶯歌陶瓷博物館,2023/01/23 00:00:00,2023/01/29 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001858,DIY自由做--兔年吉祥掛飾,無,,to see the official site,新北市239鶯歌區文化路200號,新北市,板橋區,886-2-86772727#710、711,新北市立鶯歌陶瓷博物館,2023/01/23 00:00:00,2023/01/29 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
C2_382000000A_001859,2023新北蒔花好綻－浪漫櫻花季,無,,to see the official site,新北市251淡水區淡水天元宮,新北市,板橋區,886-2-29603456,新北市政府綠美化環境景觀處,2023/01/18 00:00:00,2023/03/31 23:59:59,,,,,,,,,,121.463348,25.012280,03,,,,,,
